,Retrieved Context
7274,AMT/2003/page_85.pdf
7275,JPM/2018/page_83.pdf
7276,AMT/2014/page_78.pdf
7277,PNC/2007/page_145.pdf
7278,ETR/2016/page_396.pdf
7279,IP/2006/page_28.pdf
7280,HST/2018/page_167.pdf
7281,PNC/2012/page_93.pdf
7282,CME/2017/page_40.pdf
7283,CMCSA/2015/page_67.pdf
7284,ANET/2015/page_142.pdf
7285,AMAT/2013/page_33.pdf
7286,PNC/2012/page_42.pdf
7287,HOLX/2006/page_102.pdf
7288,UPS/2007/page_163.pdf
7289,CB/2010/page_117.pdf
7290,GPN/2018/page_94.pdf
7291,BLK/2014/page_121.pdf
7292,AWK/2014/page_121.pdf
7293,DG/2010/page_70.pdf
7294,MKTX/2004/page_395.pdf
7295,DG/2007/page_67.pdf
7296,EOG/2018/page_75.pdf
7297,AES/2001/page_46.pdf
7298,CMCSA/2015/page_67.pdf
7299,SLG/2001/page_88.pdf
7300,JKHY/2017/page_31.pdf
7301,CE/2016/page_39.pdf
7302,GS/2012/page_298.pdf
7303,FIS/2016/page_37.pdf
7304,SNA/2007/page_143.pdf
7305,IPG/2017/page_86.pdf
7306,GS/2017/page_132.pdf
7307,ETR/2008/page_294.pdf
7308,MRO/2013/page_18.pdf
7309,LMT/2012/page_73.pdf
7310,ZBH/2015/page_57.pdf
7311,ADBE/2008/page_89.pdf
7312,MRO/2003/page_40.pdf
7313,ABMD/2012/page_53.pdf
7314,BLL/2012/page_31.pdf
7315,AON/2007/page_103.pdf
7316,MRO/2004/page_46.pdf
7317,L/2009/page_46.pdf
7318,IP/2006/page_38.pdf
7319,AWK/2012/page_117.pdf
7320,V/2014/page_118.pdf
7321,UA/2007/page_70.pdf
7322,SLG/2011/page_91.pdf
7323,LMT/2016/page_49.pdf
7324,JPM/2008/page_179.pdf
7325,HWM/2018/page_69.pdf
7326,PKG/2013/page_152.pdf
7327,AES/2001/page_33.pdf
7328,GS/2018/page_49.pdf
7329,STT/2006/page_69.pdf
7330,ECL/2016/page_238.pdf
7331,HOLX/2009/page_151.pdf
7332,RSG/2018/page_94.pdf
7333,MMM/2007/page_23.pdf
7334,LMT/2014/page_103.pdf
7335,FBHS/2017/page_23.pdf
7336,AAPL/2003/page_67.pdf
7337,AMT/2007/page_29.pdf
7338,IPG/2006/page_77.pdf
7339,CDNS/2018/page_66.pdf
7340,AAL/2016/page_15.pdf
7341,CDW/2017/page_29.pdf
7342,AMT/2006/page_73.pdf
7343,C/2008/page_48.pdf
7344,CME/2010/page_91.pdf
7345,ADI/2019/page_31.pdf
7346,ABMD/2007/page_83.pdf
7347,AMT/2007/page_29.pdf
7348,DVN/2012/page_78.pdf
7349,ETR/2016/page_17.pdf
7350,IPG/2017/page_92.pdf
7351,DRE/2002/page_30.pdf
7352,GPN/2010/page_87.pdf
7353,MSI/2012/page_108.pdf
7354,GS/2013/page_87.pdf
7355,ADI/2010/page_101.pdf
7356,MMM/2013/page_75.pdf
7357,UPS/2007/page_90.pdf
7358,GPN/2008/page_68.pdf
7359,MRO/2006/page_93.pdf
7360,CMCSA/2008/page_36.pdf
7361,GS/2018/page_77.pdf
7362,ABC/2005/page_49.pdf
7363,TFX/2017/page_124.pdf
7364,UNP/2018/page_50.pdf
7365,STT/2009/page_25.pdf
7366,CDW/2015/page_93.pdf
7367,IP/2006/page_28.pdf
7368,SNA/2012/page_110.pdf
7369,CDW/2015/page_93.pdf
7370,JPM/2010/page_120.pdf
7371,IP/2006/page_35.pdf
7372,LMT/2016/page_85.pdf
7373,PKG/2005/page_74.pdf
7374,ETR/2017/page_118.pdf
7375,ETR/2016/page_17.pdf
7376,STT/2006/page_23.pdf
7377,MSI/2007/page_70.pdf
7378,AMAT/2018/page_33.pdf
7379,GS/2012/page_189.pdf
7380,IP/2006/page_75.pdf
7381,RCL/2016/page_6.pdf
7382,AAL/2016/page_15.pdf
7383,ZBH/2009/page_58.pdf
7384,PPG/2006/page_107.pdf
7385,PKG/2013/page_127.pdf
7386,AMT/2003/page_85.pdf
7387,ETR/2015/page_17.pdf
7388,ILMN/2008/page_83.pdf
7389,INTC/2015/page_41.pdf
7390,AMT/2014/page_156.pdf
7391,JPM/2014/page_93.pdf
7392,PPG/2012/page_53.pdf
7393,AAPL/2004/page_68.pdf
7394,STT/2009/page_73.pdf
7395,DISCA/2011/page_24.pdf
7396,ETR/2016/page_149.pdf
7397,WRK/2018/page_103.pdf
7398,GS/2018/page_82.pdf
7399,AMT/2007/page_53.pdf
7400,SLG/2001/page_88.pdf
7401,AAL/2010/page_230.pdf
7402,MRO/2017/page_139.pdf
7403,IPG/2008/page_73.pdf
7404,ETR/2015/page_17.pdf
7405,STT/2007/page_111.pdf
7406,UNP/2007/page_38.pdf
7407,BLL/2012/page_31.pdf
7408,C/2015/page_120.pdf
7409,AMT/2008/page_107.pdf
7410,PPG/2008/page_126.pdf
7411,BLK/2015/page_120.pdf
7412,FIS/2006/page_33.pdf
7413,ZBH/2008/page_32.pdf
7414,GS/2017/page_179.pdf
7415,JPM/2009/page_161.pdf
7416,RCL/2012/page_106.pdf
7417,KHC/2018/page_76.pdf
7418,IP/2006/page_35.pdf
7419,AMT/2014/page_156.pdf
7420,C/2009/page_243.pdf
7421,MKTX/2004/page_99.pdf
7422,BLK/2012/page_30.pdf
7423,AMT/2014/page_121.pdf
7424,AWK/2017/page_148.pdf
7425,GRMN/2008/page_68.pdf
7426,GS/2013/page_72.pdf
7427,ZBH/2008/page_58.pdf
7428,LMT/2014/page_42.pdf
7429,PNC/2012/page_247.pdf
7430,GS/2014/page_165.pdf
7431,AMT/2005/page_102.pdf
7432,AON/2015/page_113.pdf
7433,ADI/2010/page_61.pdf
7434,C/2008/page_44.pdf
7435,ADBE/1999/page_64.pdf
7436,SLG/2011/page_177.pdf
7437,GS/2013/page_291.pdf
7438,ETR/2004/page_163.pdf
7439,AES/2001/page_118.pdf
7440,ABC/2005/page_49.pdf
7441,UNP/2018/page_97.pdf
7442,MSI/2014/page_86.pdf
7443,ETFC/2012/page_24.pdf
7444,UA/2011/page_69.pdf
7445,RL/2008/page_23.pdf
7446,PNC/2012/page_100.pdf
7447,HWM/2015/page_126.pdf
7448,ECL/2017/page_94.pdf
7449,NKE/2009/page_47.pdf
7450,CME/2017/page_105.pdf
7451,MMM/2015/page_89.pdf
7452,GS/2013/page_79.pdf
7453,AON/2007/page_90.pdf
7454,GS/2017/page_117.pdf
7455,UNP/2010/page_32.pdf
7456,ADBE/2008/page_74.pdf
7457,MRK/2013/page_125.pdf
7458,SYY/2006/page_71.pdf
7459,JPM/2009/page_227.pdf
7460,MMM/2007/page_84.pdf
7461,MAS/2017/page_27.pdf
7462,IPG/2006/page_75.pdf
7463,JPM/2008/page_87.pdf
7464,AMT/2008/page_113.pdf
7465,RSG/2009/page_78.pdf
7466,SLB/2012/page_63.pdf
7467,TMUS/2017/page_29.pdf
7468,UPS/2016/page_114.pdf
7469,MRO/2017/page_127.pdf
7470,GS/2013/page_220.pdf
7471,LKQ/2016/page_87.pdf
7472,SNA/2013/page_84.pdf
7473,DVN/2015/page_67.pdf
7474,FIS/2017/page_64.pdf
7475,LMT/2014/page_77.pdf
7476,ETFC/2012/page_237.pdf
7477,HWM/2017/page_42.pdf
7478,GRMN/2006/page_73.pdf
7479,JPM/2003/page_106.pdf
7480,PNC/2012/page_247.pdf
7481,SLG/2011/page_87.pdf
7482,PNC/2012/page_19.pdf
7483,MS/2013/page_212.pdf
7484,GPN/2010/page_89.pdf
7485,TFX/2015/page_94.pdf
7486,ETR/2011/page_150.pdf
7487,CDW/2015/page_132.pdf
7488,FIS/2016/page_31.pdf
7489,IP/2009/page_70.pdf
7490,CDW/2017/page_35.pdf
7491,SYY/2005/page_190.pdf
7492,CB/2008/page_200.pdf
7493,GS/2013/page_72.pdf
7494,GIS/2019/page_33.pdf
7495,CME/2017/page_95.pdf
7496,AWK/2013/page_221.pdf
7497,V/2008/page_180.pdf
7498,AAL/2010/page_72.pdf
7499,ETR/2004/page_212.pdf
7500,MRO/2004/page_46.pdf
7501,AES/2001/page_33.pdf
7502,LMT/2014/page_53.pdf
7503,AMAT/2013/page_37.pdf
7504,C/2009/page_111.pdf
7505,ADBE/2008/page_70.pdf
7506,HIG/2011/page_53.pdf
7507,BLL/2010/page_37.pdf
7508,JPM/2005/page_80.pdf
7509,CDNS/2015/page_30.pdf
7510,RSG/2013/page_123.pdf
7511,ECL/2017/page_143.pdf
7512,GS/2013/page_74.pdf
7513,GS/2018/page_65.pdf
7514,JPM/2010/page_281.pdf
7515,AMT/2006/page_113.pdf
7516,ETR/2004/page_158.pdf
7517,ECL/2017/page_79.pdf
7518,CME/2010/page_61.pdf
7519,JPM/2015/page_137.pdf
7520,AWK/2018/page_146.pdf
7521,GIS/2018/page_80.pdf
7522,GPN/2013/page_83.pdf
7523,GPN/2013/page_106.pdf
7524,ETR/2017/page_143.pdf
7525,DISH/2011/page_122.pdf
7526,HWM/2018/page_92.pdf
7527,CE/2009/page_62.pdf
7528,FIS/2012/page_48.pdf
7529,GS/2013/page_221.pdf
7530,BLL/2006/page_67.pdf
7531,FIS/2016/page_14.pdf
7532,GS/2018/page_65.pdf
7533,DVN/2012/page_87.pdf
7534,ECL/2017/page_94.pdf
7535,SNA/2013/page_123.pdf
7536,FIS/2006/page_33.pdf
7537,AMT/2012/page_76.pdf
7538,GPN/2013/page_82.pdf
7539,V/2014/page_77.pdf
7540,SLG/2011/page_91.pdf
7541,ILMN/2008/page_112.pdf
7542,MAS/2012/page_34.pdf
7543,UPS/2010/page_61.pdf
7544,AMT/2012/page_93.pdf
7545,AON/2007/page_76.pdf
7546,CDW/2015/page_73.pdf
7547,LMT/2014/page_77.pdf
7548,GPN/2008/page_76.pdf
7549,AON/2007/page_171.pdf
7550,HOLX/2009/page_132.pdf
7551,PNC/2015/page_73.pdf
7552,C/2008/page_112.pdf
7553,AMT/2006/page_113.pdf
7554,DVN/2018/page_35.pdf
7555,AWK/2018/page_58.pdf
7556,HIG/2011/page_117.pdf
7557,NWS/2017/page_119.pdf
7558,MRO/2008/page_36.pdf
7559,JPM/2014/page_84.pdf
7560,MO/2016/page_19.pdf
7561,TFX/2015/page_89.pdf
7562,AMT/2008/page_94.pdf
7563,AMT/2006/page_31.pdf
7564,RSG/2015/page_70.pdf
7565,MO/2014/page_62.pdf
7566,NCLH/2018/page_42.pdf
7567,STT/2006/page_95.pdf
7568,PNC/2012/page_168.pdf
7569,MAS/2017/page_69.pdf
7570,HOLX/2009/page_124.pdf
7571,AOS/2010/page_18.pdf
7572,GPN/2013/page_133.pdf
7573,STT/2011/page_69.pdf
7574,HUM/2009/page_105.pdf
7575,HIG/2004/page_140.pdf
7576,GS/2018/page_69.pdf
7577,EL/2008/page_112.pdf
7578,PNC/2012/page_100.pdf
7579,UAA/2016/page_60.pdf
7580,HII/2015/page_85.pdf
7581,MRO/2004/page_125.pdf
7582,GPN/2013/page_87.pdf
7583,AWK/2013/page_121.pdf
7584,MRO/2017/page_127.pdf
7585,AAL/2013/page_172.pdf
7586,HII/2015/page_148.pdf
7587,DG/2010/page_70.pdf
7588,MRO/2007/page_95.pdf
7589,DXC/2018/page_37.pdf
7590,GS/2015/page_166.pdf
7591,AAL/2016/page_15.pdf
7592,ETR/2013/page_21.pdf
7593,JPM/2018/page_83.pdf
7594,UNP/2011/page_32.pdf
7595,AMT/2012/page_93.pdf
7596,JPM/2008/page_132.pdf
7597,C/2008/page_65.pdf
7598,DG/2009/page_64.pdf
7599,DRE/2002/page_15.pdf
7600,SNA/2007/page_69.pdf
7601,HOLX/2006/page_82.pdf
7602,ETR/2011/page_17.pdf
7603,CDNS/2015/page_30.pdf
7604,GS/2017/page_181.pdf
7605,MO/2014/page_46.pdf
7606,UNP/2009/page_35.pdf
7607,AWK/2018/page_144.pdf
7608,HII/2015/page_117.pdf
7609,GS/2018/page_65.pdf
7610,IP/2009/page_45.pdf
7611,PNC/2012/page_247.pdf
7612,AMT/2016/page_49.pdf
7613,RCL/2012/page_42.pdf
7614,GS/2017/page_132.pdf
7615,ZBH/2009/page_41.pdf
7616,AMAT/2018/page_37.pdf
7617,BLK/2012/page_105.pdf
7618,SNA/2007/page_29.pdf
7619,MSI/2008/page_69.pdf
7620,STT/2006/page_95.pdf
7621,AMT/2007/page_42.pdf
7622,BLL/2011/page_32.pdf
7623,MRO/2008/page_45.pdf
7624,MRK/2013/page_3.pdf
7625,CE/2013/page_72.pdf
7626,ETR/2008/page_442.pdf
7627,CB/2008/page_98.pdf
7628,AMT/2010/page_99.pdf
7629,GS/2014/page_74.pdf
7630,AON/2018/page_84.pdf
7631,GPN/2008/page_70.pdf
7632,GS/2012/page_142.pdf
7633,GS/2013/page_149.pdf
7634,BLL/2010/page_59.pdf
7635,MRO/2013/page_19.pdf
7636,APD/2018/page_87.pdf
7637,AWK/2014/page_124.pdf
7638,HUM/2017/page_118.pdf
7639,UPS/2010/page_61.pdf
7640,DISCA/2014/page_41.pdf
7641,AAPL/2006/page_42.pdf
7642,K/2013/page_24.pdf
7643,APD/2016/page_114.pdf
7644,GS/2013/page_43.pdf
7645,ABMD/2012/page_53.pdf
7646,RSG/2018/page_82.pdf
7647,ETR/2004/page_159.pdf
7648,V/2008/page_180.pdf
7649,AMT/2008/page_94.pdf
7650,C/2009/page_243.pdf
7651,EMR/2017/page_159.pdf
7652,ILMN/2003/page_58.pdf
7653,AMT/2003/page_27.pdf
7654,RSG/2010/page_93.pdf
7655,MS/2007/page_179.pdf
7656,NKE/2009/page_43.pdf
7657,JPM/2012/page_140.pdf
7658,GS/2014/page_74.pdf
7659,AMT/2006/page_104.pdf
7660,AOS/2010/page_18.pdf
7661,DRE/2008/page_189.pdf
7662,ETR/2011/page_301.pdf
7663,PKG/2005/page_74.pdf
7664,SNA/2007/page_45.pdf
7665,PPG/2006/page_42.pdf
7666,HUM/2009/page_140.pdf
7667,HOLX/2009/page_151.pdf
7668,RSG/2010/page_199.pdf
7669,AMT/2012/page_94.pdf
7670,JPM/2003/page_106.pdf
7671,GS/2015/page_116.pdf
7672,GS/2013/page_220.pdf
7673,DVN/2018/page_35.pdf
7674,AAL/2010/page_134.pdf
7675,TMUS/2017/page_29.pdf
7676,D/2002/page_87.pdf
7677,AMT/2003/page_102.pdf
7678,BLL/2006/page_67.pdf
7679,ETR/2008/page_442.pdf
7680,GS/2012/page_69.pdf
7681,MS/2007/page_179.pdf
7682,AAL/2013/page_10.pdf
7683,IPG/2008/page_95.pdf
7684,MRO/2006/page_111.pdf
7685,UNP/2010/page_21.pdf
7686,MRK/2013/page_96.pdf
7687,ABMD/2005/page_78.pdf
7688,JPM/2003/page_106.pdf
7689,MKTX/2012/page_43.pdf
7690,AON/2015/page_96.pdf
7691,GS/2014/page_36.pdf
7692,TMUS/2017/page_35.pdf
7693,MO/2014/page_28.pdf
7694,BKNG/2016/page_33.pdf
7695,GRMN/2006/page_57.pdf
7696,CME/2017/page_59.pdf
7697,DISH/2010/page_103.pdf
7698,BKR/2017/page_56.pdf
7699,MSI/2012/page_82.pdf
7700,BLL/2010/page_60.pdf
7701,AES/2010/page_232.pdf
7702,ADBE/2008/page_74.pdf
7703,CME/2010/page_42.pdf
7704,UA/2011/page_69.pdf
7705,NWS/2019/page_116.pdf
7706,AMT/2005/page_113.pdf
7707,ABMD/2008/page_86.pdf
7708,JPM/2003/page_106.pdf
7709,LMT/2015/page_89.pdf
7710,HOLX/2003/page_93.pdf
7711,RSG/2015/page_98.pdf
7712,INTC/2013/page_31.pdf
7713,DVN/2018/page_35.pdf
7714,GS/2015/page_171.pdf
7715,C/2008/page_67.pdf
7716,UPS/2010/page_61.pdf
7717,SNA/2018/page_45.pdf
7718,GIS/2017/page_37.pdf
7719,AON/2007/page_103.pdf
7720,GS/2017/page_118.pdf
7721,IPG/2008/page_73.pdf
7722,PNC/2008/page_133.pdf
7723,PNC/2012/page_100.pdf
7724,ETR/2004/page_181.pdf
7725,AAL/2014/page_15.pdf
7726,GS/2017/page_54.pdf
7727,RSG/2010/page_57.pdf
7728,HIG/2011/page_112.pdf
7729,ABMD/2012/page_81.pdf
7730,LMT/2014/page_287.pdf
7731,ETR/2013/page_15.pdf
7732,UPS/2012/page_24.pdf
7733,GRMN/2008/page_64.pdf
7734,FIS/2012/page_48.pdf
7735,DG/2005/page_55.pdf
7736,AWK/2012/page_117.pdf
7737,ILMN/2003/page_58.pdf
7738,SNA/2018/page_43.pdf
7739,PNC/2007/page_92.pdf
7740,AAPL/2005/page_51.pdf
7741,RSG/2016/page_137.pdf
7742,UAA/2016/page_44.pdf
7743,STT/2009/page_23.pdf
7744,MS/2013/page_145.pdf
7745,AAL/2014/page_15.pdf
7746,MRO/2004/page_87.pdf
7747,DRE/2002/page_26.pdf
7748,JPM/2014/page_93.pdf
7749,SNA/2007/page_22.pdf
7750,SNA/2007/page_94.pdf
7751,APD/2018/page_50.pdf
7752,ETR/2011/page_364.pdf
7753,BLL/2011/page_36.pdf
7754,JPM/2010/page_120.pdf
7755,UPS/2012/page_34.pdf
7756,GS/2017/page_54.pdf
7757,BLL/2010/page_35.pdf
7758,JPM/2012/page_94.pdf
7759,MRO/2013/page_39.pdf
7760,SLG/2001/page_48.pdf
7761,MSI/2007/page_102.pdf
7762,PPG/2018/page_85.pdf
7763,PPG/2012/page_19.pdf
7764,GS/2012/page_215.pdf
7765,CME/2017/page_285.pdf
7766,CME/2017/page_285.pdf
7767,AON/2007/page_171.pdf
7768,ETR/2015/page_17.pdf
7769,GS/2012/page_142.pdf
7770,LMT/2012/page_117.pdf
7771,MS/2013/page_139.pdf
7772,ILMN/2008/page_86.pdf
7773,GS/2017/page_87.pdf
7774,EL/2008/page_84.pdf
7775,CE/2016/page_42.pdf
7776,JKHY/2019/page_26.pdf
7777,SNA/2007/page_80.pdf
7778,L/2009/page_33.pdf
7779,FBHS/2017/page_51.pdf
7780,IPG/2006/page_95.pdf
7781,AAL/2015/page_114.pdf
7782,AMT/2014/page_84.pdf
7783,C/2009/page_63.pdf
7784,GS/2014/page_36.pdf
7785,HOLX/2008/page_97.pdf
7786,ALXN/2016/page_153.pdf
7787,MRK/2013/page_3.pdf
7788,RL/2008/page_23.pdf
7789,AAL/2010/page_72.pdf
7790,ZBH/2008/page_37.pdf
7791,AMT/2016/page_199.pdf
7792,DISCA/2011/page_54.pdf
7793,AES/2001/page_118.pdf
7794,ETR/2017/page_143.pdf
7795,MSI/2014/page_49.pdf
7796,BLK/2017/page_121.pdf
7797,UPS/2016/page_114.pdf
7798,AMT/2003/page_27.pdf
7799,CE/2013/page_72.pdf
7800,MKTX/2012/page_42.pdf
7801,PNC/2012/page_174.pdf
7802,PPG/2008/page_83.pdf
7803,ADBE/1999/page_64.pdf
7804,IPG/2006/page_77.pdf
7805,RSG/2012/page_92.pdf
7806,JPM/2018/page_90.pdf
7807,BKNG/2016/page_33.pdf
7808,PNC/2012/page_62.pdf
7809,C/2009/page_63.pdf
7810,CB/2008/page_220.pdf
7811,HIG/2011/page_53.pdf
7812,BLL/2006/page_67.pdf
7813,GS/2013/page_63.pdf
7814,C/2008/page_157.pdf
7815,HIG/2004/page_140.pdf
7816,FIS/2016/page_14.pdf
7817,C/2008/page_22.pdf
7818,TMUS/2017/page_29.pdf
7819,GPN/2010/page_89.pdf
7820,BLL/2010/page_37.pdf
7821,HOLX/2007/page_127.pdf
7822,GS/2013/page_149.pdf
7823,AWK/2012/page_70.pdf
7824,CDNS/2015/page_53.pdf
7825,AAL/2014/page_16.pdf
7826,DRE/2008/page_46.pdf
7827,INTC/2015/page_29.pdf
7828,BLK/2014/page_254.pdf
7829,GS/2013/page_85.pdf
7830,C/2018/page_175.pdf
7831,GS/2012/page_186.pdf
7832,CMCSA/2015/page_83.pdf
7833,GIS/2019/page_68.pdf
7834,LMT/2014/page_199.pdf
7835,D/2002/page_87.pdf
7836,IP/2006/page_27.pdf
7837,MMM/2013/page_135.pdf
7838,AAL/2013/page_202.pdf
7839,AMT/2007/page_127.pdf
7840,SLB/2012/page_72.pdf
7841,LMT/2015/page_89.pdf
7842,AES/2002/page_128.pdf
7843,VRTX/2006/page_111.pdf
7844,AON/2007/page_171.pdf
7845,ETFC/2011/page_159.pdf
7846,AES/2001/page_33.pdf
7847,DRE/2008/page_46.pdf
7848,DVN/2014/page_87.pdf
7849,AMT/2016/page_49.pdf
7850,AMT/2007/page_83.pdf
7851,VNO/2014/page_44.pdf
7852,AMT/2008/page_94.pdf
7853,PNC/2015/page_73.pdf
7854,IPG/2017/page_86.pdf
7855,ETR/2004/page_163.pdf
7856,ETFC/2012/page_237.pdf
7857,AAL/2013/page_131.pdf
7858,DISH/2011/page_187.pdf
7859,MSI/2012/page_108.pdf
7860,MSI/2008/page_73.pdf
7861,FIS/2016/page_14.pdf
7862,ADBE/2008/page_70.pdf
7863,MRO/2003/page_36.pdf
7864,AAPL/2006/page_6.pdf
7865,RSG/2016/page_139.pdf
7866,RSG/2013/page_123.pdf
7867,UNP/2009/page_39.pdf
7868,AMT/2016/page_125.pdf
7869,AMT/2014/page_146.pdf
7870,AAPL/2006/page_110.pdf
7871,C/2015/page_96.pdf
7872,AON/2018/page_89.pdf
7873,DVN/2014/page_87.pdf
7874,GIS/2018/page_104.pdf
7875,UNP/2006/page_15.pdf
7876,C/2018/page_175.pdf
7877,ANSS/2012/page_92.pdf
7878,STT/2011/page_115.pdf
7879,AES/2001/page_230.pdf
7880,LMT/2014/page_87.pdf
7881,GIS/2017/page_37.pdf
7882,HUM/2017/page_118.pdf
7883,ABMD/2006/page_56.pdf
7884,ANET/2015/page_83.pdf
7885,MRO/2006/page_111.pdf
7886,AES/2010/page_232.pdf
7887,BLL/2010/page_60.pdf
7888,NCLH/2018/page_84.pdf
7889,GS/2015/page_187.pdf
7890,ETR/2003/page_158.pdf
7891,CME/2010/page_49.pdf
7892,RSG/2012/page_74.pdf
7893,C/2009/page_207.pdf
7894,JPM/2008/page_132.pdf
7895,EMR/2017/page_78.pdf
7896,FIS/2012/page_48.pdf
7897,MRO/2011/page_92.pdf
7898,PNC/2012/page_174.pdf
7899,MAS/2012/page_27.pdf
7900,UPS/2007/page_49.pdf
7901,UNP/2011/page_32.pdf
7902,UPS/2007/page_61.pdf
7903,MRO/2003/page_75.pdf
7904,PPG/2018/page_85.pdf
7905,UPS/2007/page_61.pdf
7906,UNP/2009/page_42.pdf
7907,ECL/2017/page_79.pdf
7908,LMT/2012/page_73.pdf
7909,MO/2014/page_62.pdf
7910,ECL/2017/page_143.pdf
7911,MRO/2017/page_127.pdf
7912,JPM/2018/page_80.pdf
7913,ETR/2004/page_247.pdf
7914,AMT/2012/page_85.pdf
7915,AAL/2013/page_18.pdf
7916,JPM/2010/page_281.pdf
7917,LMT/2012/page_73.pdf
7918,AMT/2008/page_113.pdf
7919,KHC/2018/page_138.pdf
7920,AES/2002/page_128.pdf
7921,PKG/2002/page_47.pdf
7922,DISH/2010/page_119.pdf
7923,AAPL/2006/page_48.pdf
7924,SLG/2011/page_148.pdf
7925,DRE/2007/page_56.pdf
7926,MRK/2013/page_96.pdf
7927,ZBH/2007/page_70.pdf
7928,ETR/2016/page_315.pdf
7929,CME/2010/page_123.pdf
7930,UAA/2016/page_83.pdf
7931,GPN/2018/page_94.pdf
7932,BLL/2011/page_36.pdf
7933,ETR/2011/page_17.pdf
7934,AAL/2013/page_70.pdf
7935,DG/2007/page_67.pdf
7936,ADI/2010/page_103.pdf
7937,SNA/2007/page_31.pdf
7938,AAL/2014/page_15.pdf
7939,CME/2010/page_68.pdf
7940,AMT/2016/page_200.pdf
7941,HWM/2015/page_173.pdf
7942,BKNG/2016/page_33.pdf
7943,AAL/2013/page_18.pdf
7944,PKG/2005/page_74.pdf
7945,ETR/2008/page_30.pdf
7946,ILMN/2003/page_58.pdf
7947,JPM/2015/page_93.pdf
7948,STT/2011/page_69.pdf
7949,MRO/2013/page_19.pdf
7950,ABMD/2007/page_113.pdf
7951,ETFC/2018/page_153.pdf
7952,INTC/2013/page_31.pdf
7953,SNA/2013/page_34.pdf
7954,ADI/2011/page_60.pdf
7955,ALLE/2015/page_116.pdf
7956,JKHY/2017/page_16.pdf
7957,UNP/2006/page_15.pdf
7958,GS/2012/page_298.pdf
7959,ECL/2016/page_59.pdf
7960,MAS/2012/page_27.pdf
7961,AWK/2017/page_148.pdf
7962,GS/2017/page_120.pdf
7963,FIS/2017/page_186.pdf
7964,MMM/2007/page_23.pdf
7965,FIS/2016/page_14.pdf
7966,AON/2018/page_81.pdf
7967,FIS/2016/page_31.pdf
7968,GPN/2014/page_92.pdf
7969,JPM/2009/page_61.pdf
7970,UNP/2016/page_14.pdf
7971,DVN/2015/page_65.pdf
7972,C/2018/page_175.pdf
7973,ILMN/2008/page_94.pdf
7974,ETR/2003/page_158.pdf
7975,GS/2014/page_165.pdf
7976,INTC/2013/page_31.pdf
7977,ETR/2008/page_123.pdf
7978,HOLX/2006/page_100.pdf
7979,CME/2017/page_40.pdf
7980,JPM/2015/page_93.pdf
7981,HII/2015/page_101.pdf
7982,STT/2009/page_25.pdf
7983,DG/2005/page_44.pdf
7984,AWK/2017/page_58.pdf
7985,PNC/2012/page_65.pdf
7986,AMT/2006/page_104.pdf
7987,IPG/2008/page_131.pdf
7988,NWS/2019/page_116.pdf
7989,LMT/2015/page_102.pdf
7990,CDW/2015/page_93.pdf
7991,CE/2016/page_38.pdf
7992,AON/2007/page_175.pdf
7993,GPN/2010/page_87.pdf
7994,FIS/2017/page_64.pdf
7995,BLK/2015/page_125.pdf
7996,DVN/2014/page_87.pdf
7997,WRK/2018/page_193.pdf
7998,GS/2014/page_209.pdf
7999,ETR/2015/page_315.pdf
8000,MS/2013/page_139.pdf
8001,UPS/2010/page_61.pdf
8002,LMT/2016/page_49.pdf
8003,ETR/2016/page_23.pdf
8004,JPM/2014/page_122.pdf
8005,DISH/2011/page_62.pdf
8006,ETR/2016/page_133.pdf
8007,SNA/2013/page_83.pdf
8008,BLL/2011/page_36.pdf
8009,CMCSA/2008/page_36.pdf
8010,AMT/2005/page_102.pdf
8011,HII/2015/page_87.pdf
8012,AMT/2008/page_114.pdf
8013,MRO/2004/page_46.pdf
8014,BLK/2012/page_33.pdf
8015,RSG/2009/page_91.pdf
8016,JPM/2009/page_175.pdf
8017,ZBH/2015/page_84.pdf
8018,DRE/2007/page_56.pdf
8019,MSI/2007/page_70.pdf
8020,PNC/2008/page_122.pdf
8021,ETR/2016/page_17.pdf
8022,DISCA/2011/page_28.pdf
8023,CME/2017/page_45.pdf
8024,RSG/2018/page_108.pdf
8025,DISH/2011/page_122.pdf
8026,GS/2018/page_76.pdf
8027,PNC/2012/page_61.pdf
8028,GIS/2015/page_62.pdf
8029,DVN/2015/page_79.pdf
8030,CME/2010/page_68.pdf
8031,ABMD/2012/page_139.pdf
8032,ANSS/2016/page_47.pdf
8033,ETR/2008/page_343.pdf
8034,DISCA/2014/page_33.pdf
8035,DXC/2018/page_56.pdf
8036,GS/2015/page_212.pdf
8037,DVN/2012/page_77.pdf
8038,V/2010/page_28.pdf
8039,SNA/2013/page_84.pdf
8040,INTC/2013/page_31.pdf
8041,BLL/2006/page_97.pdf
8042,PNC/2012/page_174.pdf
8043,MRO/2003/page_35.pdf
8044,CB/2008/page_220.pdf
8045,SNA/2013/page_209.pdf
8046,AMT/2016/page_200.pdf
8047,ETR/2017/page_20.pdf
8048,ETR/2004/page_238.pdf
8049,GS/2014/page_30.pdf
8050,MKTX/2004/page_99.pdf
8051,STT/2011/page_190.pdf
8052,ZBH/2009/page_89.pdf
8053,MRO/2013/page_40.pdf
8054,C/2015/page_90.pdf
8055,PM/2017/page_32.pdf
8056,IP/2009/page_67.pdf
